question_id,question_text,topic_ids,topic_names,subfields,degree
65cc73b09080e4a47b013a88,What if a family issue or sickness is making it hard to study?,efca4d3f-e6ad-4d14-822b-1dbed329099e,Overcoming Challenges,"Educational/School Psychology,Health Psychology",
65cc73b09080e4a47b013a87,What accommodations can I get if I have ADHD?,efca4d3f-e6ad-4d14-822b-1dbed329099e,Overcoming Challenges,"Educational/School Psychology,Health Psychology",
66341dc8d6d154129414a427,Do you use a specific method of note-taking?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Educational/School Psychology,Clinical Psychology",
66341dc8d6d154129414a428,"Do you use play therapy with children? If so, when do you use it and why?",da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Developmental Psychology,Clinical Psychology",
66341dc8d6d154129414a425,How can undergraduate students shadow professionals in a clinical setting?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Educational/School Psychology,Clinical Psychology",
66341dc8d6d154129414a426,Do you have any strategies for managing time spent on clinical versus administrative tasks?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Industrial and Organizational Psychology,Clinical Psychology",
66341dc8d6d154129414a429,Have you ever had trouble implementing a treatment or applying a theory to help a client?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Health Psychology",
66341dc8d6d154129414a42b,Have you ever struggled working with a client who comes from a different culture and background? How did you overcome or resolve any challenge(s)?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Social Psychology,Clinical Psychology",
66341dc8d6d154129414a42c,How did you prepare for licensure?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Educational/School Psychology,Clinical Psychology",
66341dc8d6d154129414a42a,Have you ever referred a client to a different provider because they are not making progress with you?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Health Psychology",
66341dc8d6d154129414a42d,How do graduate programs in counseling psychology and clinical psychology differ from one another?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Educational/School Psychology,Clinical Psychology",
66341dc8d6d154129414a42e,How do you schedule clients to prevent burnout?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Health Psychology,Industrial and Organizational Psychology",
66341dc8d6d154129414a42f,How do you check for your own bias(es) when working with a client?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Social Psychology,Clinical Psychology",
66341dc8d6d154129414a430,How do you cope with cases that are emotionally heavy?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Health Psychology,Clinical Psychology",
66341dc8d6d154129414a432,How do you discuss culture and diversity-related concerns with your clients?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Social Psychology,Clinical Psychology",
66341dc8d6d154129414a431,How do you decide the level of detail you write in your notes?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Industrial and Organizational Psychology",
66341dc8d6d154129414a433,How do you handle situations where clients are apprehensive about assessment/treatment?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a434,How do you respond to different viewpoints your professional community may have about the theoretical orientation(s) or modalities you practice?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Social Psychology,Clinical Psychology",
66341dc8d6d154129414a435,How do you strive to provide culturally sensitive treatments?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Social Psychology,Clinical Psychology",
66341dc8d6d154129414a436,How do you take client feedback and apply it to a treatment plan?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Health Psychology",
66341dc8d6d154129414a437,How do you take into account a client's developmental level when developing a treatment plan?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Developmental Psychology,Clinical Psychology",
66341dc8d6d154129414a438,How do you take into account an individual's level of readiness when tailoring a treatment plan?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Developmental Psychology,Clinical Psychology",
66341dc8d6d154129414a439,How is your practice influenced by your specific strengths as a clinician?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a43a,How might you encourage different communities that often do not seek mental health services to seek help?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Social Psychology,Health Psychology",
66341dc8d6d154129414a43b,"If a treatment plan is not working, when/how do you adjust or change the plan?",da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Health Psychology",
66341dc8d6d154129414a43c,What are some pro(s) and con(s) of the modalities or theoretical orientations you practice?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a43d,What are some pros and cons of opening your own private practice?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Industrial and Organizational Psychology,Clinical Psychology",
66341dc8d6d154129414a43e,"What are the differences among mental health professions (e.g., psychologist, psychiatrist)?",da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a43f,What are the different types of licensure and how do they differ?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Educational/School Psychology,Clinical Psychology",
66341dc8d6d154129414a440,What are the pros and cons of practicing group vs. individual therapy sessions?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a441,What are your opinions about new or up-and-coming modalities or treatment approaches?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a442,What assessments do you use in your practice?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Quantitative Psychology",
66341dc8d6d154129414a444,What kinds of boundaries do you set in terms of clients' ability to contact you outside of session?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a443,What do you believe are essential skills or qualities needed to excel as a clinician?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a445,"What theoretical orientations or modalities do you practice the most, and why?",da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Social Psychology",
66341dc8d6d154129414a446,"What types of settings are there for your type of mental health provider (e.g., psychologist) to work?",da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Clinical Psychology,Industrial and Organizational Psychology",
66341dc8d6d154129414a447,What types of undergraduate internships are the best for those who wish to become a clinician someday?,da90c9ab-6a09-467b-9485-a79769b76249,Clinical,"Educational/School Psychology,Clinical Psychology",
6635655be1b446a4c40301b1,Why are there so few minority professors / professors of color?,,,"Social Psychology,Educational/School Psychology",
663565e7e1b446a4c4031eb1,Where should I apply for graduate school?,,,"Educational/School Psychology,Social Psychology",
66356653e1b446a4c4033bb7,What was the hardest experience in this field?,,,"Social Psychology,Health Psychology",
66356653e1b446a4c4033bb8,How do you become a .... [insert different career],,,"Educational/School Psychology,Social Psychology",
66abcc129e888eac7fbbb791,Do I need to be a US citizen?,,,"Social Psychology,Educational/School Psychology",
66ac1289a25942bb243ff2ac,When will I find out if I am a prize winner for each of the stages?,,,Social Psychology,
66ac1289a25942bb243ff2ab,Is there a paper application form I can use?,,,Social Psychology,
66ac1289a25942bb243ff2ad,What would make my smart futures program application stronger?,,,"Educational/School Psychology,Social Psychology",
66ac1289a25942bb243ff2aa,How can I apply to the SMART Scholarship-for-Service Program to include the SMART Scholarship and the Ronald V. Dellums Memorial SMART Scholarship?,,,"Educational/School Psychology,Social Psychology",
66ac1a5fe7716aaacc9c1b77,Can my award be deferred?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b78,How much are the annual stipends?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b79,How much are the stipends for a Dellums SMART scholar?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b7a,Is there a cap on tuition funded through SMART?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b7c,Is award funding capped at 5 years for the SMART Scholarship Program or for each scholarship?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b7b,How will the stipend funding be paid?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b7d,How is tuition paid?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b7e,When will I be notified if I received an award?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b7f,Will I get paid during my internship?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b80,Will travel expenses for my internship be paid?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b81,Do Ronald V. Dellums Memorial SMART scholars receive a mentor?,,,"Social Psychology,Educational/School Psychology",
66ac1a5fe7716aaacc9c1b82,How will my mentor be assigned?,,,"Social Psychology,Educational/School Psychology",
66ac1a5fe7716aaacc9c1b83,What is the post-graduation salary I will receive?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1a5fe7716aaacc9c1b84,How does the Futures Stage 3 internship pay and how is travel / housing handled?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1a5fe7716aaacc9c1b85,What are Benefits of the Dellums SMART Scholarship?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b86,What are SMART Scholarship Benefits?,,,Social Psychology,
66ac1a5fe7716aaacc9c1b87,Can we get just our masters or do we have to do phd?,,,"Educational/School Psychology,Social Psychology",
66ac1bca9410b0b09eb58462,What do they look for in resumes/interviews?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1bca9410b0b09eb58461,How advantageous is having a PhD and what projects do PhD qualified employees work on?,,,"Educational/School Psychology,Industrial and Organizational Psychology",
66ac1bca9410b0b09eb58463,"If we wanted to return to ICT, what does the hiring process look like?",,,"Industrial and Organizational Psychology,Social Psychology",
66ac1bca9410b0b09eb58464,What are some notable labs to look out for / are recognized in their fields of study?,,,"Educational/School Psychology,Social Psychology",
66ac1bca9410b0b09eb58465,Should you pursue both a master's and PhD? Or is one better than the other in working in a government lab?,,,"Educational/School Psychology,Industrial and Organizational Psychology",
66ac1bca9410b0b09eb58466,"If we wanted to return to ICT, what does the hiring process look like?",,,"Industrial and Organizational Psychology,Social Psychology",
66ac1bca9410b0b09eb58467,Should you pursue both a master's and PhD? Or is one better than the other in working in a government lab?,,,"Educational/School Psychology,Industrial and Organizational Psychology",
66ac1c909410b0b09eb58e07,What is the post-graduation service commitment?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e08,Will I get to choose the organization I will work for after graduation?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e09,Can the post-graduation employment period be deferred?,,,Social Psychology,
66ac1c909410b0b09eb58e0a,What happens if I don't complete the post-graduate service commitment?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e0b,Do I need to plan on a research career to participate?,,,"Educational/School Psychology,Quantitative Psychology",
66ac1c909410b0b09eb58e0c,Will the scholarship allow to pick which government lab to intern in?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e0d,Will I get to choose the organization I will work for after graduation?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e0e,Is 5 years the required commitment for the scholarship?,,,Social Psychology,
66ac1c909410b0b09eb58e0f,Can I pick which lab I work in post-education?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e10,"Will I be guaranteed in any lab that I choose, or just that there is one lab?",,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e11,Is the amount of time you're committed to work dependent on how many years of education you put in?,,,"Industrial and Organizational Psychology,Social Psychology",
66ac1c909410b0b09eb58e12,What happens if you drop out of the program?,,,Social Psychology,
66ac1c909410b0b09eb58e13,"Is the SMART scholarship for service exclusively a Ph. D program, or can the timeframe also be scaled down for a masters program?",,,"Educational/School Psychology,Social Psychology",
66ac1c909410b0b09eb58e14,will the reduced length of a masters program come with a corresponding reduced service work requirement timeframe?,,,"Educational/School Psychology,Social Psychology",
